2026-06-03 19:34:12.396 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:36.189 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:37.075 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:37.225 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:38.023 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:38.024 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:38.025 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:38.101 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:38.259 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:39.138 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:39.293 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:40.149 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:40.304 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:41.071 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:41.072 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:41.073 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:41.175 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:41.330 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:42.207 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:42.365 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:43.216 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:43.399 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:44.120 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:44.121 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:44.121 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:44.236 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:44.421 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:45.261 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:45.430 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:46.279 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:46.448 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:47.166 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:47.167 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:47.168 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:47.296 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:47.467 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:48.318 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:48.486 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:49.350 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:49.490 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:50.230 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:50.232 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:50.233 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:50.374 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:50.521 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:51.388 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:51.543 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:52.407 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:52.565 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:53.270 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:53.271 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:53.272 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:53.415 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:53.587 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:54.433 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:54.604 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:55.453 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:55.621 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:56.332 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:56.334 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:56.335 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:56.472 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:56.646 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:57.500 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:57.671 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:58.514 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:58.683 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:59.388 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:59.389 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:59.390 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:37:59.548 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:37:59.719 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:00.586 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:00.742 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:01.625 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:01.772 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:02.442 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:02.443 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:02.443 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:02.644 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:02.793 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:03.671 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:03.812 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:04.691 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:04.830 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:05.484 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:05.485 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:05.486 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:05.720 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:05.849 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:06.734 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:06.883 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:07.754 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:07.904 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:08.520 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:08.535 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:08.536 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:08.778 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:08.912 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:09.799 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:09.942 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:10.835 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:10.975 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:11.572 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:11.574 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:11.575 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:11.862 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:12.001 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:12.898 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:13.041 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:13.925 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:14.050 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:14.625 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:14.626 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:14.627 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:14.942 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:15.065 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:15.973 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:16.099 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:16.993 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:17.118 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:17.668 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:17.669 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:17.671 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:18.023 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:18.142 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:19.061 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:19.146 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:20.072 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:20.173 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:20.715 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:20.716 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:20.717 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:21.097 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:21.190 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:22.124 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:22.204 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:23.135 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:23.214 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:23.749 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:23.750 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:23.750 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:24.146 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:24.239 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:25.181 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:25.276 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:26.207 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:26.299 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:26.784 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:26.785 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:26.786 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:27.228 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:27.321 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:28.263 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:28.355 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:29.272 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:29.365 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:29.819 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:29.820 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:29.821 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:30.297 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:30.385 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:31.305 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:31.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:32.341 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:32.433 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:32.890 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:32.890 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:32.891 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:33.367 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:33.446 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:34.394 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:34.472 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:35.425 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:35.503 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:35.920 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:35.921 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:35.924 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:36.452 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:36.546 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:37.461 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:37.556 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:38.493 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:38.571 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:38.958 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:38.959 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:38.960 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:39.521 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:39.593 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:40.554 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:40.615 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:41.589 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:41.654 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:42.016 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:42.017 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:42.018 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:42.596 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:42.675 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:43.628 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:43.706 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:44.662 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:44.741 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:45.052 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:45.053 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:45.060 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:45.700 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:45.762 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:46.723 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:46.784 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:47.758 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:47.819 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:48.079 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:48.080 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:48.081 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:48.773 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:48.835 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:49.800 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:49.858 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:50.823 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:50.883 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:51.106 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:51.106 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:51.107 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:51.852 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:51.915 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:52.882 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:52.936 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:53.907 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:53.951 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:54.161 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:54.161 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:54.163 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:54.945 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:54.975 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:55.982 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:56.009 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:56.992 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:57.039 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:57.222 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:57.223 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:57.224 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:38:58.012 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:58.058 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:59.036 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:38:59.078 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:00.066 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:00.096 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:00.252 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:00.253 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:00.254 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:01.082 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:01.114 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:02.114 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:02.191 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:03.151 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:03.221 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:03.257 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:03.258 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:03.258 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:04.174 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:04.237 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:05.199 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:05.259 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:06.222 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:06.285 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:06.313 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:06.314 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:06.315 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:07.244 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:07.323 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:08.267 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:08.359 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:09.295 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:09.338 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:09.339 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:09.346 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:09.366 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:10.324 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:10.400 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:11.349 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:11.426 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:12.382 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-03 19:39:12.391 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:12.392 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-03 19:39:12.393 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
