2026-04-13 11:04:22.079 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:13.148 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:13.151 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:13.151 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:13.152 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:13.153 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:13.220 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:14.216 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:15.231 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:16.239 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:16.240 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:16.242 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:16.243 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:16.245 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:16.250 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:16.255 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:17.268 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:18.285 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:19.287 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:19.289 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:19.290 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:19.290 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:19.290 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:19.290 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:19.301 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:20.322 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:21.351 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:22.364 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:22.364 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:22.366 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:22.367 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:22.369 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:22.377 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:22.388 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:23.406 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:24.426 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:25.432 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:25.433 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:25.434 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:25.436 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:25.436 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:25.436 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:25.446 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:26.468 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:27.483 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:28.497 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:28.507 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:28.508 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:28.509 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:28.510 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:28.511 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:28.512 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:29.519 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:30.555 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:31.582 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:31.595 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:31.596 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:31.597 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:31.598 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:31.598 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:31.599 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:32.592 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:33.612 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:34.644 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:34.664 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:34.665 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:34.667 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:34.668 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:34.668 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:34.669 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:35.658 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:36.693 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:37.720 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:37.735 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:37.736 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:37.736 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:37.738 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:37.738 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:37.739 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:38.734 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:39.755 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:40.790 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:40.810 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:40.812 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:40.812 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:40.815 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:40.816 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:40.817 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:41.813 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:42.826 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:43.849 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:43.866 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:43.867 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:43.869 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:43.869 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:43.870 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:43.871 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:44.859 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:45.879 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:46.905 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:46.940 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:46.941 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:46.942 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:46.944 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:46.944 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:46.945 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:47.929 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:48.962 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:49.989 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:50.031 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:50.032 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:50.033 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:50.034 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:50.035 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:50.035 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:51.011 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:52.025 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:53.057 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:53.108 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:53.110 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:53.111 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:53.112 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:53.113 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:53.114 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:54.086 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:55.114 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:56.148 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:56.178 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:56.179 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:56.180 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:56.181 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:56.181 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:56.182 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:57.180 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:58.217 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:59.245 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:15:59.268 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:59.269 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:59.270 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:59.270 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:59.271 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:15:59.271 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:00.261 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:01.277 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:02.306 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:02.308 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:02.329 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:02.330 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:02.330 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:02.331 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:02.332 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:03.334 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:04.370 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:05.388 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:05.392 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:05.393 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:05.393 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:05.395 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:05.395 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:05.395 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:06.395 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:07.398 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:08.425 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:08.459 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:08.460 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:08.461 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:08.462 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:08.463 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:08.465 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:09.444 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:10.473 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:11.499 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:11.535 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:11.536 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:11.538 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:11.539 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:11.540 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:11.546 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:12.518 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:13.551 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:14.571 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:14.571 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:14.572 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:14.572 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:14.573 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:14.580 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:14.584 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:15.598 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:16.621 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:17.635 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:17.635 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:17.636 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:17.637 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:17.637 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:17.638 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:17.648 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:18.655 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:19.670 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:20.674 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:20.687 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:20.688 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:20.689 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:20.689 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:20.690 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:20.690 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:21.702 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:22.709 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:23.723 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:23.743 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:23.745 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:23.747 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:23.762 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:23.763 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:23.764 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:24.737 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:25.755 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:26.781 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:26.802 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:26.803 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:26.814 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:26.815 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:26.815 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:26.817 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:27.792 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:28.816 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:29.832 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:29.861 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:29.862 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:29.863 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:29.864 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:29.865 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:29.866 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:30.846 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:31.879 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:32.886 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:32.949 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:32.950 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:32.952 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:32.952 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:32.954 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:32.956 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:33.900 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:34.929 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:35.963 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:36.024 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:36.024 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:36.026 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:36.027 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:36.028 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:36.029 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:36.986 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:38.019 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:39.049 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:39.102 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:39.104 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:39.105 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:39.107 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:39.107 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:39.108 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:40.075 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:41.098 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:42.125 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-04-13 12:16:42.170 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-04-13 12:16:42.171 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
