2026-05-29 10:48:37.199 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:27.061 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:27.232 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:28.068 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:28.249 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:28.622 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:28.623 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:28.624 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:29.095 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:29.268 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:30.104 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:30.273 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:31.130 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:31.302 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:31.665 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:31.667 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:31.668 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:32.172 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:32.338 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:33.188 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:33.355 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:34.222 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:34.378 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:34.714 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:34.716 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:34.722 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:35.249 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:35.409 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:36.278 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:36.443 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:37.287 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:37.468 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:37.773 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:37.774 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:37.775 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:38.308 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:38.480 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:39.326 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:39.514 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:40.342 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:40.530 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:40.797 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:40.797 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:40.797 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:41.367 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:41.549 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:42.379 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:42.546 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:43.388 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:43.562 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:43.856 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:43.858 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:43.861 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:44.409 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:44.575 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:45.441 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:45.593 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:46.463 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:46.615 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:46.885 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:46.887 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:46.888 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:47.492 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:47.650 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:48.513 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:48.668 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:49.531 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:49.689 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:49.934 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:49.935 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:49.936 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:50.549 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:50.726 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:51.581 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:51.751 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:52.607 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:52.758 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:52.971 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:52.974 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:52.989 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:53.621 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:53.773 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:54.648 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:54.802 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:55.669 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:55.840 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:56.003 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:56.004 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:56.004 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:56.682 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:56.854 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:57.695 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:57.866 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:58.709 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:58.896 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:59.039 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:59.041 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:59.042 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:09:59.725 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:09:59.924 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:00.749 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:00.938 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:01.767 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:01.964 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:02.091 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:02.093 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:02.095 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:02.789 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:02.974 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:03.809 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:03.996 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:04.838 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:05.021 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:05.101 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:05.109 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:05.110 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:05.853 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:06.053 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:06.879 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:07.063 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:07.908 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:08.073 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:08.110 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:08.122 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:08.123 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:08.925 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:09.101 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:09.957 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:10.121 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:10.980 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:11.138 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:11.170 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:11.171 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:11.173 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:12.000 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:12.170 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:13.000 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:13.189 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:14.013 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:14.193 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:14.195 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:14.196 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:14.206 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:15.030 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:15.222 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:16.034 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:16.248 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:17.044 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:17.233 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:17.233 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:17.234 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:17.239 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:18.068 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:18.260 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:19.064 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:19.289 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:20.075 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:20.270 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:20.271 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:20.273 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:20.286 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:21.105 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:21.295 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:22.123 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:22.310 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:23.145 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:23.312 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:23.312 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:23.316 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:23.321 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:24.169 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:24.340 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:25.181 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:25.355 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:26.198 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:26.336 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:26.337 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:26.346 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:26.384 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:27.224 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:27.401 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:28.262 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:28.416 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:29.275 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:29.375 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:29.376 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:29.377 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:29.442 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:30.310 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:30.463 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:31.329 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:31.484 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:32.359 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:32.403 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:32.404 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:32.413 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:32.491 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:33.392 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:33.525 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:34.402 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:34.543 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:35.421 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:35.421 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:35.422 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:35.432 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:35.545 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:36.452 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:36.558 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:37.474 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:37.582 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:38.465 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:38.466 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:38.482 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:38.506 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:38.621 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:39.527 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:39.633 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:40.543 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:40.652 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:41.508 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:41.510 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:41.512 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:41.565 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:41.684 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:42.602 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:42.707 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:43.627 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:43.732 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:44.546 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:44.547 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:44.548 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:44.665 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:44.758 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:45.679 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:45.773 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:46.680 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:46.773 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:47.573 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:47.574 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:47.575 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:47.704 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:47.802 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:48.717 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:48.828 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:49.731 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:49.852 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:50.608 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:50.610 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:50.611 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:50.758 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:50.882 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:51.777 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:51.900 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:52.789 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:52.923 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:53.613 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:53.614 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:53.614 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:53.811 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:53.942 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:54.833 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:54.959 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:55.835 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:55.977 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:56.651 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:56.653 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:56.654 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:56.844 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:56.984 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:57.874 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:58.003 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:58.899 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:59.034 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:10:59.693 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:59.696 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:59.696 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:10:59.925 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:11:00.051 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:11:00.920 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:11:01.084 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:11:01.938 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:11:02.123 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-05-29 11:11:02.751 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:11:02.753 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-05-29 11:11:02.754 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
