2026-06-04 23:45:33.695 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:52.014 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:53.038 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:54.046 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:54.922 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:01:54.924 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:01:55.066 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:56.088 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:57.113 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:57.966 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:01:57.967 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:01:58.130 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:01:59.144 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:00.164 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:01.015 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:01.017 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:01.180 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:02.204 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:03.220 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:04.067 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:04.069 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:04.243 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:05.279 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:06.305 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:07.108 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:07.109 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:07.325 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:08.352 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:09.387 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:10.138 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:10.139 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:10.410 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:11.431 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:12.466 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:13.164 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:13.165 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:13.479 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:14.512 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:15.546 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:16.202 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:16.204 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:16.571 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:17.609 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:18.635 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:19.250 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:19.252 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:19.678 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:20.717 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:21.741 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:22.286 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:22.288 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:22.751 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:23.774 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:24.810 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:25.323 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:25.324 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:25.842 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:26.873 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:27.899 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:28.349 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:28.350 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:28.935 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:29.960 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:30.991 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:31.378 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:31.379 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:32.028 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:33.063 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:34.090 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:34.408 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:34.409 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:35.114 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:36.156 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:37.164 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:37.445 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:37.446 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:38.190 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:39.200 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:40.223 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:40.457 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:40.458 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:41.239 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:42.259 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:43.286 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:43.505 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:43.506 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:44.306 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:45.334 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:46.364 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:46.513 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:46.518 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:47.382 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:48.399 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:49.436 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:49.562 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:49.563 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:50.461 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:51.501 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:52.520 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:52.619 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:52.620 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:53.526 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:54.554 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:55.593 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:55.647 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:55.648 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:56.602 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:57.635 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:58.662 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:02:58.676 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:58.677 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:02:59.689 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:00.711 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:01.713 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:01.714 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:01.726 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:02.732 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:03.765 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:04.745 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:04.746 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:04.780 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:05.799 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:06.808 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:07.796 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:07.798 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:07.829 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:08.856 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:09.881 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:10.826 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:10.827 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:10.910 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:11.929 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:12.964 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:13.865 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:13.866 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:13.988 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:14.998 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:16.036 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:16.903 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:16.905 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:17.066 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:18.086 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:19.124 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:19.950 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:19.952 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:20.148 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:21.185 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:22.213 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:22.986 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:22.987 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:23.252 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:24.261 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:25.295 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:26.033 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:26.035 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:26.333 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:27.372 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:28.397 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:29.072 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:29.073 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:29.412 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:30.448 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:31.472 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:32.099 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:32.100 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:32.495 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:33.521 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:34.536 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:35.127 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:35.128 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:35.557 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:36.595 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:37.606 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:38.163 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:38.165 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:38.624 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:39.647 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:40.682 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:41.197 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:41.198 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:41.711 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:42.748 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:43.771 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:44.249 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:44.250 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:44.810 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:45.837 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:46.864 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:47.286 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:47.287 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:47.878 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:48.906 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:49.918 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:50.302 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:50.302 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:50.945 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:51.948 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:52.976 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:53.341 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:53.342 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:54.002 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:55.022 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:56.060 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:56.393 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:56.395 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:57.088 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:58.116 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:59.154 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:03:59.424 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:03:59.426 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:00.192 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:01.219 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:02.226 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:02.443 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:02.445 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:03.237 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:04.260 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:05.288 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:05.482 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:05.484 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:06.317 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:07.330 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:08.353 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:08.516 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:08.518 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:09.391 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:10.401 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:11.437 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:11.569 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:11.571 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:12.461 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:13.488 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:14.507 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:14.623 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:14.625 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:15.526 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:16.566 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:17.576 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:17.651 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:17.653 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:18.600 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:19.638 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:20.677 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:20.699 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:20.700 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:21.715 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:22.744 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:23.738 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:23.738 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:23.753 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:24.778 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:25.801 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:26.764 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:26.765 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:26.823 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:27.858 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:28.874 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:29.807 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:29.810 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:29.896 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:30.929 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:31.962 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:32.854 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:32.856 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:32.993 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:34.032 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:35.051 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:35.908 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:35.909 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:36.073 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:37.096 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:38.122 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:38.945 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:38.946 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:39.151 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:40.184 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:41.219 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:41.987 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:41.990 [   DEBUG] (           server.py:  98) Received [0] bytes from [('127.0.0.1', 30101)].
2026-06-05 00:04:42.245 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
2026-06-05 00:04:43.270 [   DEBUG] (             sink.py: 354) pop timed out, cancelling future
